system:index,MOD09GA_NDSI,MOD10A1_NDSI,albedo,albedo_value,aspect,date,elevation,latitude,longitude,method,pixel_col,pixel_id,pixel_row,slope,solar_zenith,tile_h,tile_v,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b07
2_2018_06_15_0,,,0.201,0.201,321.6369,2018-06-15,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_15_1,,,0.193,0.193,336.12576,2018-06-15,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_16_0,,,0.2,0.2,321.6369,2018-06-16,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_16_1,,,0.193,0.193,336.12576,2018-06-16,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_17_0,,,0.196,0.196,321.6369,2018-06-17,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_17_1,,,0.196,0.196,336.12576,2018-06-17,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_18_0,,,0.195,0.195,321.6369,2018-06-18,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_18_1,,,0.196,0.196,336.12576,2018-06-18,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_19_0,,,0.194,0.194,321.6369,2018-06-19,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_19_1,,,0.197,0.197,336.12576,2018-06-19,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_20_0,,,0.185,0.185,321.6369,2018-06-20,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_20_1,,,0.197,0.197,336.12576,2018-06-20,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_21_0,,,0.184,0.184,321.6369,2018-06-21,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_21_1,,,0.198,0.198,336.12576,2018-06-21,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_22_0,,,0.184,0.184,321.6369,2018-06-22,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_22_1,,,0.198,0.198,336.12576,2018-06-22,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_23_0,,,0.183,0.183,321.6369,2018-06-23,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_23_1,,,0.198,0.198,336.12576,2018-06-23,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_24_0,,,0.183,0.183,321.6369,2018-06-24,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_24_1,,,0.198,0.198,336.12576,2018-06-24,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_25_0,,,0.183,0.183,321.6369,2018-06-25,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_25_1,,,0.198,0.198,336.12576,2018-06-25,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_26_0,,,0.17300000000000001,0.17300000000000001,321.6369,2018-06-26,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_26_1,,,0.198,0.198,336.12576,2018-06-26,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_06_27_0,,,0.171,0.171,321.6369,2018-06-27,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_28_0,,,0.171,0.171,321.6369,2018-06-28,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_29_0,,,0.171,0.171,321.6369,2018-06-29,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_06_30_0,,,0.176,0.176,321.6369,2018-06-30,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_01_0,,,0.179,0.179,321.6369,2018-07-01,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_02_0,,,0.179,0.179,321.6369,2018-07-02,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_03_0,,,0.18,0.18,321.6369,2018-07-03,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_04_0,,,0.18,0.18,321.6369,2018-07-04,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_05_0,,,0.18,0.18,321.6369,2018-07-05,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_06_0,,,0.183,0.183,321.6369,2018-07-06,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_07_0,,,0.18,0.18,321.6369,2018-07-07,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_07_1,,,0.188,0.188,336.12576,2018-07-07,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_08_0,,,0.18,0.18,321.6369,2018-07-08,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_08_1,,,0.185,0.185,336.12576,2018-07-08,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_09_0,,,0.18,0.18,321.6369,2018-07-09,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_09_1,,,0.184,0.184,336.12576,2018-07-09,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_09_2,,,0.221,0.221,45.64385,2018-07-09,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_07_10_0,,,0.185,0.185,321.6369,2018-07-10,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_10_1,,,0.186,0.186,336.12576,2018-07-10,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_10_2,,,0.203,0.203,316.63553,2018-07-10,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_10_3,,,0.221,0.221,45.64385,2018-07-10,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_07_11_0,,,0.185,0.185,321.6369,2018-07-11,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_11_1,,,0.186,0.186,336.12576,2018-07-11,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_11_2,,,0.203,0.203,316.63553,2018-07-11,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_11_3,,,0.221,0.221,45.64385,2018-07-11,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_07_12_0,,,0.185,0.185,321.6369,2018-07-12,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_12_1,,,0.186,0.186,336.12576,2018-07-12,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_12_2,,,0.203,0.203,316.63553,2018-07-12,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_12_3,,,0.221,0.221,45.64385,2018-07-12,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_07_13_0,,,0.185,0.185,321.6369,2018-07-13,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_13_1,,,0.186,0.186,336.12576,2018-07-13,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_13_2,,,0.202,0.202,316.63553,2018-07-13,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_14_0,,,0.187,0.187,321.6369,2018-07-14,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_14_1,,,0.187,0.187,336.12576,2018-07-14,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_15_0,,,0.2,0.2,321.6369,2018-07-15,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_15_1,,,0.187,0.187,336.12576,2018-07-15,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_16_0,,,0.189,0.189,321.6369,2018-07-16,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_16_1,,,0.187,0.187,336.12576,2018-07-16,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_17_0,,,0.197,0.197,321.6369,2018-07-17,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_17_1,,,0.185,0.185,336.12576,2018-07-17,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_18_0,,,0.198,0.198,321.6369,2018-07-18,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_18_1,,,0.185,0.185,336.12576,2018-07-18,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_19_0,,,0.2,0.2,321.6369,2018-07-19,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_19_1,,,0.196,0.196,336.12576,2018-07-19,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_19_2,,,0.224,0.224,316.63553,2018-07-19,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_20_0,,,0.2,0.2,321.6369,2018-07-20,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_20_1,,,0.197,0.197,336.12576,2018-07-20,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_20_2,,,0.225,0.225,316.63553,2018-07-20,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_21_0,,,0.201,0.201,321.6369,2018-07-21,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_21_1,,,0.197,0.197,336.12576,2018-07-21,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_21_2,,,0.226,0.226,316.63553,2018-07-21,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_21_3,,,0.181,0.181,316.63553,2018-07-21,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_07_22_0,,,0.202,0.202,321.6369,2018-07-22,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_22_1,,,0.198,0.198,336.12576,2018-07-22,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_22_2,,,0.227,0.227,316.63553,2018-07-22,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_22_3,,,0.22,0.22,45.64385,2018-07-22,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_07_22_4,,,0.18,0.18,316.63553,2018-07-22,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_07_23_0,,,0.209,0.209,321.6369,2018-07-23,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_23_1,,,0.20400000000000001,0.20400000000000001,336.12576,2018-07-23,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_23_2,,,0.244,0.244,316.63553,2018-07-23,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_23_3,,,0.178,0.178,316.63553,2018-07-23,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_07_24_0,,,0.214,0.214,321.6369,2018-07-24,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_24_1,,,0.215,0.215,336.12576,2018-07-24,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_24_2,,,0.246,0.246,316.63553,2018-07-24,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_24_3,,,0.177,0.177,316.63553,2018-07-24,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_07_25_0,,,0.214,0.214,321.6369,2018-07-25,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_25_1,,,0.216,0.216,336.12576,2018-07-25,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_25_2,,,0.247,0.247,316.63553,2018-07-25,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2018_07_25_3,,,0.17500000000000002,0.17500000000000002,316.63553,2018-07-25,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_07_26_0,,,0.202,0.202,321.6369,2018-07-26,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_27_0,,,0.201,0.201,321.6369,2018-07-27,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_28_0,,,0.2,0.2,321.6369,2018-07-28,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_29_0,,,0.2,0.2,321.6369,2018-07-29,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_29_1,,,0.191,0.191,336.12576,2018-07-29,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_30_0,,,0.199,0.199,321.6369,2018-07-30,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_30_1,,,0.19,0.19,336.12576,2018-07-30,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_07_31_0,,,0.198,0.198,321.6369,2018-07-31,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_07_31_1,,,0.189,0.189,336.12576,2018-07-31,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_01_0,,,0.197,0.197,321.6369,2018-08-01,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_01_1,,,0.17200000000000001,0.17200000000000001,336.12576,2018-08-01,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_02_0,,,0.197,0.197,321.6369,2018-08-02,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_02_1,,,0.171,0.171,336.12576,2018-08-02,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_03_0,,,0.194,0.194,321.6369,2018-08-03,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_03_1,,,0.17500000000000002,0.17500000000000002,336.12576,2018-08-03,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_04_0,,,0.16,0.16,336.12576,2018-08-04,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_05_0,,,0.16,0.16,336.12576,2018-08-05,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_06_0,,,0.169,0.169,321.6369,2018-08-06,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_06_1,,,0.16,0.16,336.12576,2018-08-06,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_07_0,,,0.17200000000000001,0.17200000000000001,321.6369,2018-08-07,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_07_1,,,0.159,0.159,336.12576,2018-08-07,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_08_0,,,0.17300000000000001,0.17300000000000001,321.6369,2018-08-08,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_08_1,,,0.159,0.159,336.12576,2018-08-08,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_09_0,,,0.17300000000000001,0.17300000000000001,321.6369,2018-08-09,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_09_1,,,0.159,0.159,336.12576,2018-08-09,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_10_0,,,0.17400000000000002,0.17400000000000002,321.6369,2018-08-10,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_10_1,,,0.159,0.159,336.12576,2018-08-10,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_11_0,,,0.18,0.18,321.6369,2018-08-11,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_12_0,,,0.179,0.179,321.6369,2018-08-12,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_13_0,,,0.178,0.178,321.6369,2018-08-13,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_13_1,,,0.192,0.192,45.64385,2018-08-13,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_14_0,,,0.178,0.178,321.6369,2018-08-14,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_14_1,,,0.192,0.192,45.64385,2018-08-14,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_15_0,,,0.178,0.178,321.6369,2018-08-15,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_15_1,,,0.193,0.193,45.64385,2018-08-15,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_16_0,,,0.178,0.178,321.6369,2018-08-16,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_16_1,,,0.193,0.193,45.64385,2018-08-16,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_17_0,,,0.178,0.178,321.6369,2018-08-17,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_17_1,,,0.193,0.193,45.64385,2018-08-17,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_18_0,,,0.178,0.178,321.6369,2018-08-18,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_18_1,,,0.193,0.193,45.64385,2018-08-18,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_19_0,,,0.165,0.165,321.6369,2018-08-19,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_19_1,,,0.19,0.19,45.64385,2018-08-19,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_20_0,,,0.166,0.166,321.6369,2018-08-20,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_20_1,,,0.188,0.188,45.64385,2018-08-20,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_21_0,,,0.166,0.166,321.6369,2018-08-21,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2018_08_21_1,,,0.188,0.188,45.64385,2018-08-21,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_22_0,,,0.188,0.188,45.64385,2018-08-22,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_23_0,,,0.188,0.188,45.64385,2018-08-23,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_24_0,,,0.188,0.188,45.64385,2018-08-24,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_25_0,,,0.188,0.188,45.64385,2018-08-25,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_26_0,,,0.188,0.188,45.64385,2018-08-26,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2018_08_29_0,,,0.18,0.18,336.12576,2018-08-29,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_29_1,,,0.152,0.152,316.63553,2018-08-29,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_08_30_0,,,0.18,0.18,336.12576,2018-08-30,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_30_1,,,0.152,0.152,316.63553,2018-08-30,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_08_31_0,,,0.18,0.18,336.12576,2018-08-31,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2018_08_31_1,,,0.152,0.152,316.63553,2018-08-31,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2018_09_01_0,,,0.18,0.18,336.12576,2018-09-01,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
