Time,Albedo
30-Dec-2015 00:00:00,0.902522746852465
31-Dec-2015 00:00:00,0.898403357149216
01-Jan-2016 00:00:00,0.91674755335165
02-Jan-2016 00:00:00,0.91947414161602
03-Jan-2016 00:00:00,0.968418537272105
04-Jan-2016 00:00:00,0.910703023482247
05-Jan-2016 00:00:00,0.85078688152072
06-Jan-2016 00:00:00,0.879569211989472
07-Jan-2016 00:00:00,0.913757436919148
08-Jan-2016 00:00:00,0.928926791275661
09-Jan-2016 00:00:00,0.928324256057401
10-Jan-2016 00:00:00,0.759947576585286
11-Jan-2016 00:00:00,0.891878828467328
12-Jan-2016 00:00:00,0.873742042357803
13-Jan-2016 00:00:00,0.800550428135992
14-Jan-2016 00:00:00,NaN
15-Jan-2016 00:00:00,NaN
16-Jan-2016 00:00:00,0.826411072512513
17-Jan-2016 00:00:00,0.839650613422686
18-Jan-2016 00:00:00,0.874228564852906
19-Jan-2016 00:00:00,0.837140299663131
20-Jan-2016 00:00:00,0.826797912493818
21-Jan-2016 00:00:00,0.759805991075961
22-Jan-2016 00:00:00,0.824666971676542
23-Jan-2016 00:00:00,0.932455659703773
24-Jan-2016 00:00:00,0.882425891895321
25-Jan-2016 00:00:00,0.893461272236287
26-Jan-2016 00:00:00,0.799286380698319
27-Jan-2016 00:00:00,0.761309587164132
28-Jan-2016 00:00:00,0.881216785731939
29-Jan-2016 00:00:00,0.837819788632044
30-Jan-2016 00:00:00,0.814133462566711
31-Jan-2016 00:00:00,0.804173472621695
01-Feb-2016 00:00:00,0.801987249675055
02-Feb-2016 00:00:00,0.858728693700102
03-Feb-2016 00:00:00,0.809036955938086
04-Feb-2016 00:00:00,0.752783001482613
05-Feb-2016 00:00:00,0.771462201682835
06-Feb-2016 00:00:00,0.852798497411766
07-Feb-2016 00:00:00,0.783910902353193
08-Feb-2016 00:00:00,0.797602987251558
09-Feb-2016 00:00:00,0.737289843402633
10-Feb-2016 00:00:00,0.745146881043108
11-Feb-2016 00:00:00,0.894448807199907
12-Feb-2016 00:00:00,0.764762443325621
13-Feb-2016 00:00:00,0.833264466802434
14-Feb-2016 00:00:00,0.857304486723015
15-Feb-2016 00:00:00,0.788558860008756
16-Feb-2016 00:00:00,0.773313479379755
17-Feb-2016 00:00:00,0.767398489286619
18-Feb-2016 00:00:00,0.786760834357331
19-Feb-2016 00:00:00,0.840374774265891
20-Feb-2016 00:00:00,0.815580566600042
21-Feb-2016 00:00:00,0.912398129396836
22-Feb-2016 00:00:00,0.832250039891029
23-Feb-2016 00:00:00,0.923162207920266
24-Feb-2016 00:00:00,0.770178677348725
25-Feb-2016 00:00:00,0.83699932242242
26-Feb-2016 00:00:00,0.830194696601077
27-Feb-2016 00:00:00,0.822697885320771
28-Feb-2016 00:00:00,0.75028330778819
29-Feb-2016 00:00:00,0.814442434754753
01-Mar-2016 00:00:00,0.797374172672092
02-Mar-2016 00:00:00,0.795861208994071
03-Mar-2016 00:00:00,0.808204783403368
04-Mar-2016 00:00:00,0.800686396380298
05-Mar-2016 00:00:00,0.861708415971536
06-Mar-2016 00:00:00,0.913116748943647
07-Mar-2016 00:00:00,0.855918366222003
08-Mar-2016 00:00:00,0.837887899226483
09-Mar-2016 00:00:00,0.835735851880067
10-Mar-2016 00:00:00,0.833456604178461
11-Mar-2016 00:00:00,0.832133028955557
12-Mar-2016 00:00:00,0.829404143783451
13-Mar-2016 00:00:00,0.84036617801596
14-Mar-2016 00:00:00,0.839310852918061
15-Mar-2016 00:00:00,0.832281443024615
16-Mar-2016 00:00:00,0.828585331389035
17-Mar-2016 00:00:00,0.817815486360098
18-Mar-2016 00:00:00,0.819495126569888
19-Mar-2016 00:00:00,0.788124473278525
20-Mar-2016 00:00:00,0.799911445498475
21-Mar-2016 00:00:00,0.823274401817755
22-Mar-2016 00:00:00,0.776320574785736
23-Mar-2016 00:00:00,0.81617237893646
24-Mar-2016 00:00:00,0.828995530953708
25-Mar-2016 00:00:00,NaN
26-Mar-2016 00:00:00,0.749072154644146
27-Mar-2016 00:00:00,0.762106029618309
28-Mar-2016 00:00:00,0.905986712437396
29-Mar-2016 00:00:00,0.803601874333482
30-Mar-2016 00:00:00,0.823963061294783
31-Mar-2016 00:00:00,0.77793986431977
01-Apr-2016 00:00:00,0.724476296619545
02-Apr-2016 00:00:00,0.733572515033949
03-Apr-2016 00:00:00,0.724828021782472
04-Apr-2016 00:00:00,0.758888066743763
05-Apr-2016 00:00:00,0.78457544952503
06-Apr-2016 00:00:00,0.764694793385932
07-Apr-2016 00:00:00,0.708622558788402
08-Apr-2016 00:00:00,0.698653710662835
09-Apr-2016 00:00:00,0.690136091079553
10-Apr-2016 00:00:00,0.733043432791881
11-Apr-2016 00:00:00,0.729252370830436
12-Apr-2016 00:00:00,0.731456526916813
13-Apr-2016 00:00:00,0.732062155278469
14-Apr-2016 00:00:00,0.731961056648736
15-Apr-2016 00:00:00,0.732489739828991
16-Apr-2016 00:00:00,0.76860743000344
17-Apr-2016 00:00:00,0.681871752958214
18-Apr-2016 00:00:00,0.633559417035857
19-Apr-2016 00:00:00,0.431538529457744
20-Apr-2016 00:00:00,0.42873155393139
21-Apr-2016 00:00:00,0.450635857937106
22-Apr-2016 00:00:00,0.488630836729329
23-Apr-2016 00:00:00,0.492955347933105
24-Apr-2016 00:00:00,0.526648941300807
25-Apr-2016 00:00:00,0.603302694476001
26-Apr-2016 00:00:00,0.773695582390513
27-Apr-2016 00:00:00,0.632896153624494
28-Apr-2016 00:00:00,0.561002311773886
29-Apr-2016 00:00:00,0.556956778235552
30-Apr-2016 00:00:00,0.62085351595582
01-May-2016 00:00:00,0.505526484895477
02-May-2016 00:00:00,0.399577895700185
03-May-2016 00:00:00,0.397449942504977
04-May-2016 00:00:00,0.407300838268724
05-May-2016 00:00:00,0.735033147336138
06-May-2016 00:00:00,0.465531351552679
07-May-2016 00:00:00,0.416364991168039
08-May-2016 00:00:00,0.403556766164597
09-May-2016 00:00:00,0.63780587598772
10-May-2016 00:00:00,0.47870888061978
11-May-2016 00:00:00,0.578453156609402
12-May-2016 00:00:00,0.853577917127698
13-May-2016 00:00:00,0.743636378473492
14-May-2016 00:00:00,0.574010656169735
15-May-2016 00:00:00,0.479248434093431
16-May-2016 00:00:00,0.410987373656125
17-May-2016 00:00:00,0.400716745556274
18-May-2016 00:00:00,0.377898374393038
19-May-2016 00:00:00,0.799071040516533
20-May-2016 00:00:00,0.771334477897032
21-May-2016 00:00:00,0.682736804180456
22-May-2016 00:00:00,0.858028297381593
23-May-2016 00:00:00,0.666662007218518
24-May-2016 00:00:00,0.518777287257891
25-May-2016 00:00:00,0.395281085264025
26-May-2016 00:00:00,0.388508116860253
27-May-2016 00:00:00,NaN
28-May-2016 00:00:00,0.752808823761615
29-May-2016 00:00:00,0.907106255504013
30-May-2016 00:00:00,0.800178257611409
31-May-2016 00:00:00,0.653547237935944
01-Jun-2016 00:00:00,0.54901733756268
02-Jun-2016 00:00:00,0.325101948040872
03-Jun-2016 00:00:00,0.345566744104766
04-Jun-2016 00:00:00,0.260609376718186
05-Jun-2016 00:00:00,0.2898574462199
06-Jun-2016 00:00:00,0.262660065648888
07-Jun-2016 00:00:00,0.253826169887569
08-Jun-2016 00:00:00,0.27885648783365
09-Jun-2016 00:00:00,0.289501264476181
10-Jun-2016 00:00:00,0.372541123939497
11-Jun-2016 00:00:00,0.550093980344191
12-Jun-2016 00:00:00,0.657162513566479
13-Jun-2016 00:00:00,0.43350886764784
